part_id,failure_year,part_year,diameter,length,material,has_failed
RS30742,2012,1966,125,53.03638602,HDPE,1
RS22849,2013,1975,150,150.1317908,CU,1
RS116570,2015,1995,125,112.8408081,MPVC,1
RS7801,2013,1981,100,266.1816394,HDPE,1
RS165697,2014,1937,80,8.149761696,CU,1
RS50846,2013,1952,100,47.1237814,HDPE,1
RS98867,2014,1972,150,11.87094702,CU,1
RS4181,2013,1953,125,45.31496755,HDPE,1
RS65821,2014,1977,100,39.93853655,HDPE,1
RS119347,2013,1968,125,124.4958864,CU,1
RS197712,2015,1979,125,57.22590834,CU,1
RS195707,2012,1957,125,93.44285495,CU,1
RS31220,2015,1959,125,102.78772690000001,HDPE,1
RS92728,2014,1972,100,59.68193155,HDPE,1
RS3839,2013,1973,80,92.87984816,HDPE,1
RS32773,2013,1967,150,68.41822073,CU,1
RS154290,2013,1975,150,60.00445132,HDPE,1
RS61424,2012,1959,80,25.66626793,CU,1
RS61424,2013,1959,80,25.66626793,CU,1
RS205005,2011,1921,80,19.97589721,CU,1
RS54147,2012,1978,150,172.01654069999995,HDPE,1
RS37567,2015,1923,80,26.58901842,CU,1
RS82572,2015,1947,200,127.55199509999998,CU,1
RS82572,2013,1947,200,127.55199509999998,CU,1
RS200879,2014,1967,150,4.981467652,CU,1
RS140642,2015,1943,150,15.02300233,CU,1
RS233622,2015,2004,150,109.1229675,MPVC,1
RS176050,2012,1977,125,19.60008944,CU,1
RS5532,2015,1989,80,98.61350733,GI,1
RS211472,2014,1965,100,56.28258626,CU,1
RS147687,2014,1977,225,180.9954893,HDPE,1
RS46873,2014,1954,100,21.91608637,CU,1
RS84766,2014,1924,100,5.087421945,CU,1
RS140101,2014,1965,100,119.2569348,HDPE,1
RS29962,2015,1963,80,66.84673191,HDPE,1
RS231474,2015,2006,125,3.842385895,MPVC,1
RS56608,2013,1975,80,41.3678596,CU,1
RS64964,2012,1976,80,22.00222574,CU,1
RS153494,2014,1996,100,42.63079967,MPVC,1
RS186374,2015,1947,80,43.48060677,CU,1
RS169723,2013,1922,125,28.22478597,CU,1
RS209427,2014,1926,80,47.26257773,CU,1
RS188213,2015,1919,100,110.1580912,CU,1
RS62859,2015,1991,125,81.30666458,HDPE,1
RS16765,2013,1991,100,96.62598437,GI,1
RS37667,2014,1956,100,8.295904319,CU,1
RS34717,2013,1918,100,181.4068224,CU,1
RS140748,2012,1872,80,112.3623504,CU,1
RS53884,2013,1970,125,280.3570767,HDPE,1
RS56209,2011,1968,150,14.12716673,HDPE,1
RS82221,2013,1898,225,4.03375364,CU,1
RS19669,2013,1961,80,71.17582532,HDPE,1
RS23866,2012,1961,150,20.81882126,CU,1
RS133316,2014,1968,80,52.686634899999994,CU,1
RS133316,2012,1968,80,52.686634899999994,CU,1
RS182395,2012,1966,150,59.73691241,CU,1
RS145553,2014,1937,80,106.5297191,CU,1
RS117442,2014,1901,80,73.87753497,CU,1
RS87663,2015,1967,150,102.3833694,CU,1
RS52181,2012,1975,80,309.0944052,HDPE,1
RS37482,2015,1961,100,16.49237774,CU,1
RS34802,2012,1905,80,124.69662350000002,CU,1
RS165849,2015,1934,80,60.37182392,CU,1
RS20636,2015,1945,80,52.01034875,CU,1
RS115902,2014,1949,80,32.07989956,CU,1
RS115902,2013,1949,80,32.07989956,CU,1
RS45585,2012,1968,100,35.43789597,HDPE,1
RS188885,2015,1964,125,109.96199159999999,CU,1
RS6326,2014,1958,100,69.77299266,HDPE,1
RS160100,2015,1969,125,152.2801477,CU,1
RS160100,2013,1969,125,152.2801477,CU,1
RS47609,2015,1941,80,86.44660798,CU,1
RS47609,2014,1941,80,86.44660798,CU,1
RS159630,2012,1947,150,63.15015849,HDPE,1
RS575,2014,1970,80,237.04453030000002,HDPE,1
RS168221,2014,1975,225,126.760967,CU,1
RS18089,2013,1992,80,46.74745052,GI,1
RS91264,2013,1960,125,117.69424540000001,CU,1
RS72214,2015,1966,80,54.95531231,HDPE,1
RS179207,2015,1915,100,90.45343084,CU,1
RS179207,2015,1915,100,90.45343084,CU,1
RS164957,2013,1919,100,224.6259142,CU,1
RS125147,2013,1898,100,147.1268762,CU,1
RS14810,2012,1964,80,20.05021523,CU,1
RS20672,2014,1914,100,159.3560868,CU,1
RS47238,2013,1965,100,20.18108516,CU,1
RS34394,2014,1964,80,100.35212109999999,CU,1
RS70729,2013,1975,125,262.75633650000003,HDPE,1
RS175848,2015,1949,200,65.44728384,HDPE,1
RS175848,2014,1949,200,65.44728384,HDPE,1
RS85172,2015,1925,100,98.98720317,CU,1
RS196831,2012,1994,80,79.63177809,MPVC,1
RS192716,2014,1949,100,20.83251508,CU,1
RS120123,2015,1983,125,24.96511417,GI,1
TS57689,2015,1911,400,97.18542952,CU,1
RS139255,2013,1935,80,101.948411,CU,1
RS29557,2013,1967,150,110.61537279999999,HDPE,1
RS182823,2015,1957,125,57.55501018,HDPE,1
RS24742,2013,1926,100,88.12381294,CU,1
RS24742,2013,1926,100,88.12381294,CU,1
RS24742,2013,1926,100,88.12381294,CU,1
RS173894,2012,1962,150,44.11878017,CU,1
RS27408,2015,1965,225,13.77364033,CU,1
RS121187,2014,1963,125,76.74121523,HDPE,1
RS10206,2013,1972,200,72.83708005,CU,1
RS46747,2014,1969,150,25.60418986,HDPE,1
RS74133,2013,1960,80,91.08945978,CU,1
RS11532,2013,1959,80,127.70243959999999,HDPE,1
RS228398,2011,1979,150,26.46959041,GI,1
RS66443,2015,1954,100,144.4290926,HDPE,1
RS188954,2015,1943,100,99.5966978,HDPE,1
RS211718,2013,1916,125,20.0709413,CU,1
RS9536,2014,1965,125,209.8742457,HDPE,1
RS139850,2013,1969,100,151.6454803,HDPE,1
RS33634,2012,1987,150,81.72105289,GI,1
RS4825,2014,1977,100,23.75729883,CU,1
RS145602,2013,1899,200,95.03736205,CU,1
RS61082,2015,1960,100,163.965524,HDPE,1
RS241027,2014,1968,150,104.1332073,CU,1
RS160637,2013,1963,150,12.6959873,HDPE,1
RS49680,2013,1923,100,134.9940762,CU,1
RS148480,2012,1927,80,6.014666486,CU,1
RS34224,2014,1976,150,18.06065022,HDPE,1
RS34224,2014,1976,150,18.06065022,HDPE,1
RS8826,2012,1964,125,116.50263729999999,HDPE,1
RS8826,2014,1964,125,116.50263729999999,HDPE,1
RS40353,2013,1934,80,13.50669643,CU,1
RS203024,2013,1922,100,37.12037376,CU,1
RS130718,2013,1974,150,68.17808668,CU,1
RS94624,2014,1924,100,204.65935109999998,CU,1
RS153732,2012,1926,80,156.69918869999995,CU,1
RS153732,2015,1926,80,156.69918869999995,CU,1
RS6675,2014,1994,80,190.780196,GI,1
RS8731,2013,1969,150,16.11473082,CU,1
RS158254,2013,1967,225,357.92415710000006,CU,1
RS29854,2012,1960,150,8.046605818,CU,1
RS169798,2015,1973,150,53.71185259,CU,1
RS5164,2015,1968,150,26.99707145,CU,1
RS57193,2014,1994,150,50.4907666,GI,1
RS40634,2013,1960,150,77.09607485,HDPE,1
RS51297,2014,1977,225,109.1293075,CU,1
RS45428,2013,1988,150,38.88312695,HDPE,1
RS186322,2015,1978,150,128.5392846,CU,1
RS123530,2013,1948,80,8.704341225,CU,1
RS194130,2012,1973,100,30.70124846,HDPE,1
RS182521,2015,1949,100,211.8503243,CU,1
RS182521,2014,1949,100,211.8503243,CU,1
RS32450,2014,1968,100,336.231684,HDPE,1
RS203511,2015,1976,100,198.49065969999998,CU,1
RS205910,2013,1951,150,94.29116489,CU,1
RS4036,2011,1962,200,125.9913754,CU,1
RS9868,2013,1976,125,24.88668951,CU,1
RS113770,2012,1975,80,246.6108336,HDPE,1
RS113770,2015,1975,80,246.6108336,HDPE,1
RS117503,2012,1918,100,145.3746757,CU,1
RS6355,2015,1946,80,68.28009433,HDPE,1
RS74101,2013,1938,100,146.0211194,CU,1
RS193543,2015,1975,100,25.05545462,HDPE,1
RS117871,2014,1968,125,9.36373355,CU,1
RS21146,2012,1974,80,35.34026954,CU,1
RS177336,2014,1997,125,73.82716097,MPVC,1
RS81437,2015,1979,80,21.17631391,CU,1
RS15995,2014,1967,80,265.8753356,HDPE,1
RS1395,2015,1960,100,36.58032461,HDPE,1
RS159015,2013,1992,300,120.169269,GI,1
RS196577,2013,1965,150,5.236019197,CU,1
RS12869,2012,1992,150,6.867891469,RC,1
RS46720,2014,1962,80,16.37314979,HDPE,1
RS143360,2013,1908,80,390.9161856,CU,1
RS153804,2013,1969,100,42.97112744,HDPE,1
RS20240,2012,1981,150,21.95424895,CU,1
RS38055,2014,1979,100,82.36390594,CU,1
RS184000,2012,1974,150,118.647784,HDPE,1
RS125146,2012,1897,63,58.84642261,CU,1
RS67264,2014,1982,80,40.44980365,GI,1
RS56237,2014,1965,125,244.7779432,HDPE,1
RS119203,2014,1965,80,4.198273616,CU,1
RS255458,2014,2003,80,54.91149038,EW,1
RS192925,2012,1930,100,36.93318654,CU,1
RS166934,2013,1988,150,82.40879765,GI,1
RS181033,2014,1974,150,81.37610632,HDPE,1
RS60621,2015,1970,100,24.95288561,CU,1
RS18326,2014,1941,80,81.2468153,HDPE,1
RS116395,2012,1945,80,57.16448629,CU,1
RS20432,2015,1978,150,110.92063429999999,HDPE,1
RS5412,2012,1965,125,9.377345832,CU,1
RS189233,2013,1953,80,19.40867637,CU,1
RS9818,2012,1994,100,5.045426916,MPVC,1
RS186501,2012,1902,100,109.3843358,CU,1
RS186697,2012,1934,150,13.91835995,CU,1
RS74337,2013,1988,150,215.0250949,HDPE,1
RS203661,2014,1936,125,92.12593285,CU,1
RS16094,2015,1999,80,81.03848223,MPVC,1
RS182577,2014,1927,100,201.089728,CU,1
RS182577,2013,1927,100,201.089728,CU,1
RS14001,2013,1956,80,58.35775409,CU,1
RS189783,2013,1937,125,14.49976989,CU,1
RS10163,2012,1965,150,59.58750341,HDPE,1
RS126477,2015,1962,80,76.48110344,HDPE,1
RS208583,2015,1898,80,55.40446569,CU,1
RS178107,2014,1979,150,8.382231184,GI,1
RS19963,2014,1981,125,178.34587319999997,CU,1
RS43273,2015,1926,80,8.811733865,CU,1
RS40070,2012,1993,80,10.04541867,GI,1
RS188518,2012,1961,250,370.31244219999996,CU,1
RS15266,2015,1984,125,120.6757808,GI,1
RS15266,2012,1984,125,120.6757808,GI,1
RS147355,2012,1909,150,95.30636447,CU,1
RS11866,2014,1969,125,17.718193600000006,CU,1
RS247898,2014,1958,150,51.04076797,CU,1
RS6095,2012,1977,100,39.43906735,HDPE,1
RS187305,2013,1964,100,112.2888838,CU,1
RS75894,2015,1989,100,63.37376108,GI,1
RS169044,2014,1921,150,76.75489944,CU,1
RS256774,2014,2005,125,72.01226123,EW,1
RS20958,2013,1966,100,50.10906863,CU,1
RS138806,2015,1957,150,15.3413791,HDPE,1
RS158599,2015,1957,80,72.43630665,CU,1
RS251999,2015,1954,80,99.08950946,CU,1
RS251999,2015,1954,80,99.08950946,CU,1
RS213263,2012,1981,80,206.1353086,HDPE,1
RS201528,2012,1984,150,12.61604984,GI,1
RS165967,2014,1904,150,83.56491556,CU,1
RS175905,2012,1969,150,7.802512949,CU,1
RS72010,2011,1973,100,14.50928831,HDPE,1
RS46162,2012,1976,80,74.55721283,HDPE,1
RS184099,2012,1963,80,18.6407076,CU,1
RS31947,2014,1974,80,14.22983322,CU,1
RS95671,2014,1977,80,96.67371946,CU,1
RS164576,2012,1968,125,91.59260782,CU,1
RS16208,2015,1926,80,3.137718995,CU,1
RS186556,2012,1895,80,12.67269359,CU,1
RS46284,2012,1963,100,133.14004930000002,HDPE,1
RS121979,2014,1964,125,155.9658614,HDPE,1
RS182055,2011,1976,125,51.924347999999995,HDPE,1
RS129396,2015,1960,100,96.9389919,HDPE,1
RS97072,2013,1963,150,31.69607498,HDPE,1
RS217874,2012,1995,100,179.9065363,MPVC,1
RS26558,2014,1969,150,41.32801660000001,HDPE,1
RS32798,2015,1986,100,108.44413700000001,GI,1
RS32980,2014,1962,100,372.7117282,HDPE,1
RS20527,2013,1947,100,57.76781077,CU,1
RS141286,2015,1963,80,105.87528789999999,CU,1
RS37746,2011,1967,100,7.677152863,CU,1
RS170131,2012,1915,80,112.57922040000001,CU,1
RS64242,2015,1971,125,41.38684862,HDPE,1
RS205534,2013,1987,125,78.16865134,GI,1
RS164004,2015,1992,125,97.67549745,MPVC,1
RS41317,2015,1949,100,67.62485492,HDPE,1
RS165935,2015,1917,200,45.50869427,CU,1
RS206635,2012,1988,150,126.5277321,HDPE,1
RS99166,2013,1982,150,64.79615506,GI,1
RS63533,2014,1989,80,46.87799584,HDPE,1
RS182934,2012,1969,150,27.59575926,HDPE,1
RS3523,2015,1969,80,19.53962602,CU,1
RS93739,2014,1989,125,85.80891722,GI,1
RS91415,2013,1961,150,235.3810991,HDPE,1
RS192826,2015,1989,125,83.49377054,GI,1
RS200071,2011,1954,100,38.73761147,HDPE,1
RS6001,2014,1988,125,5.384935419,GI,1
RS25758,2014,1993,80,21.85704146,GI,1
RS18836,2013,1989,150,5.451672396,RC,1
RS132655,2014,1969,100,41.31359307,HDPE,1
RS24347,2013,1941,80,26.87224146,CU,1
RS67090,2014,1987,80,24.06086084,HDPE,1
RS3474,2015,1953,80,65.95815959,HDPE,1
RS58607,2013,1956,80,39.599135,CU,1
RS46621,2014,1963,100,191.7946074,HDPE,1
RS67329,2014,1994,150,36.63362518,GI,1
RS185898,2012,1968,150,150.4093361,CU,1
RS196761,2012,1999,125,245.8210881,MPVC,1
RS61387,2013,1966,150,49.96521264,HDPE,1
RS178225,2012,1975,150,150.4111021,HDPE,1
RS74473,2013,1976,80,151.098723,HDPE,1
RS190588,2014,1968,125,22.19303221,CU,1
RS12054,2015,1963,80,16.59627297,CU,1
RS12054,2015,1963,80,16.59627297,CU,1
RS4350,2013,1960,100,68.75846988,HDPE,1
RS148865,2015,1964,100,41.34943723,HDPE,1
RS11466,2014,1956,80,150.6667316,HDPE,1
RS180189,2013,1923,150,106.5211115,CU,1
RS186084,2013,1925,150,67.25252692,CU,1
RS186493,2015,1964,125,42.70623132,CU,1
RS82012,2014,1886,63,177.4703028,CU,1
RS20252,2012,1970,125,166.04495659999995,HDPE,1
RS43473,2013,1935,100,14.22484465,CU,1
RS36885,2013,1957,125,95.52589989,HDPE,1
RS68434,2012,1964,80,115.1326291,HDPE,1
RS254505,2014,2010,125,8.843963013,RC,1
RS228170,2011,1988,150,125.845371,GI,1
RS159662,2015,1968,150,7.024983542,CU,1
RS128094,2013,1993,125,54.02831752,MPVC,1
RS145717,2011,1895,225,19.65800334,CU,1
RS6526,2013,1977,150,22.67797259,CU,1
RS172205,2014,1921,150,5.32689713,CU,1
RS113392,2014,1974,100,14.40243866,CU,1
RS199002,2015,1963,125,111.2214494,CU,1
RS186463,2011,1963,125,9.526507611,CU,1
RS96127,2012,1915,100,9.639049382,CU,1
RS128693,2014,1919,63,99.32006708,CU,1
RS128693,2013,1919,63,99.32006708,CU,1
RS24047,2012,1938,80,72.96796621,CU,1
RS24047,2013,1938,80,72.96796621,CU,1
RS193568,2014,1966,150,223.5869832,HDPE,1
RS11587,2014,1987,125,43.73175207,HDPE,1
RS66430,2014,1976,80,48.42715413,HDPE,1
RS12952,2012,1977,100,81.90455103,HDPE,1
RS69482,2014,1956,100,93.40518161,HDPE,1
RS168787,2014,1941,80,6.92189307,CU,1
RS66237,2013,1974,150,3.3464043489999997,CU,1
RS50344,2013,1960,225,108.777426,CU,1
RS53488,2015,1950,150,17.90611199,CU,1
RS19182,2011,1961,100,24.27390588,HDPE,1
RS172301,2014,1907,150,3.7495376830000002,CU,1
RS174352,2013,1919,80,168.9518082,CU,1
RS93808,2012,1943,80,14.65223006,CU,1
RS8446,2011,1985,125,93.27901148,HDPE,1
RS66052,2015,1993,100,9.241854882,MPVC,1
RS168560,2015,1954,150,19.25520495,CU,1
RS121982,2014,1962,125,28.76555552,CU,1
RS212608,2014,1967,125,80.10853313,CU,1
RS134696,2013,1974,100,39.40441521,HDPE,1
RS93459,2012,1902,80,63.25404413,CU,1
RS263844,2015,2003,300,38.09196327,EW,1
RS144295,2015,1939,80,61.24462936,CU,1
RS43858,2015,1965,80,49.75865605,HDPE,1
RS93388,2012,1925,100,92.29741404,CU,1
RS184127,2015,1966,150,9.647730171000001,CU,1
RS55484,2014,1913,80,203.8764771,CU,1
RS186901,2014,1979,150,9.038333833,CU,1
RS43307,2012,1927,80,61.07246691,CU,1
RS179835,2015,1919,125,38.6172939,CU,1
RS72876,2014,1935,100,39.78805362,CU,1
RS166249,2015,1900,150,113.56550290000001,CU,1
RS66820,2013,1970,100,16.28603598,CU,1
RS40235,2013,1938,80,89.56582461,CU,1
RS20538,2014,1954,80,24.46220137,HDPE,1
RS245945,2012,1966,150,14.19473406,CU,1
RS211477,2011,1975,150,18.38950194,CU,1
RS207872,2012,1963,125,3.81603595,CU,1
RS181224,2015,1971,125,17.88229819,CU,1
RS141063,2012,1968,125,25.14668604,CU,1
RS213233,2014,1981,125,256.522627,HDPE,1
RS10276,2015,1959,125,21.32144321,CU,1
RS154674,2015,1922,80,128.94045020000002,CU,1
RS157867,2011,1967,80,51.1288298,HDPE,1
RS256438,2015,2007,125,79.88256451,EW,1
RS3687,2013,1985,80,20.61233746,GI,1
RS117759,2015,1921,80,67.76486565,CU,1
RS82457,2015,1930,100,84.14410658,CU,1
RS161463,2012,1964,125,261.5172668,CU,1
RS45020,2014,1961,80,38.61670505,CU,1
RS47297,2013,1935,80,123.3601477,CU,1
RS208004,2014,1903,63,7.19610403,CU,1
RS42666,2015,1961,80,7.262365694,CU,1
RS179295,2013,1971,125,12.95935047,CU,1
RS43521,2013,1992,80,12.47300151,RC,1
RS15244,2015,1908,80,285.1471582,CU,1
RS21352,2014,1949,80,79.16498375,CU,1
RS114301,2014,1966,150,60.94318201,CU,1
RS204302,2014,1968,150,223.18318849999997,HDPE,1
RS56271,2014,1985,100,31.03525072,HDPE,1
RS93897,2015,1938,100,4.829694883999999,CU,1
RS213220,2014,1976,125,19.167266,HDPE,1
RS179238,2013,1926,100,47.519307299999994,CU,1
RS130634,2013,1955,100,71.44011765,CU,1
RS206657,2013,1958,80,68.64197625,HDPE,1
TS60508,2015,1946,410,69.40657785,RC,1
RS33085,2013,1967,100,9.156894904,CU,1
RS29323,2015,1945,80,97.73777206,CU,1
RS41931,2013,2000,150,19.36912257,MPVC,1
RS84541,2012,1970,100,20.38305635,CU,1
RS139361,2014,1983,100,142.4811379,GI,1
RS160136,2012,1947,80,9.944859388,CU,1
RS189913,2012,1956,100,64.94506211,HDPE,1
RS52148,2015,1968,100,187.3475981,HDPE,1
RS60130,2014,1972,80,86.97281335,HDPE,1
RS95247,2015,1980,300,4.083347009,GI,1
RS30789,2013,1966,100,61.00217091,HDPE,1
RS130108,2014,1962,100,65.3375272,CU,1
RS109103,2014,1974,125,132.5995182,HDPE,1
RS193515,2013,1951,80,74.4972467,CU,1
RS10717,2014,1965,100,73.77903161,CU,1
RS10717,2011,1965,100,73.77903161,CU,1
RS19513,2014,1945,100,199.9051159,HDPE,1
RS197545,2014,1955,125,57.95522874,HDPE,1
RS41421,2012,1950,100,62.73431574,HDPE,1
RS175973,2013,1917,200,214.20830669999998,CU,1
RS50925,2015,1970,150,7.964987317,CU,1
RS94946,2012,1904,100,69.95683538,CU,1
RS41786,2014,1971,150,8.660294432999999,CU,1
RS133697,2013,1969,100,21.40884659,HDPE,1
RS155998,2011,1925,125,279.6041626,CU,1
RS200060,2014,1958,200,166.2627244,HDPE,1
RS41764,2013,1964,150,163.59548869999998,HDPE,1
RS165829,2012,1963,150,244.8996588,HDPE,1
RS198526,2013,1928,150,8.043615359,CU,1
RS43807,2013,1955,100,63.60674687,HDPE,1
RS209998,2013,1977,150,4.743805849,CU,1
RS133561,2013,1967,125,4.0805133389999995,CU,1
RS191073,2012,1922,63,3.875135157,CU,1
RS121103,2013,1978,300,531.5646565000002,CU,1
RS121103,2014,1978,300,531.5646565000002,CU,1
RS58173,2013,1972,80,41.40362159,CU,1
RS128244,2015,1940,125,52.84842742,CU,1
RS186040,2011,1923,125,83.63104252,CU,1
RS20280,2011,1987,150,45.92959916,GI,1
RS132048,2013,1993,125,321.4613206,GI,1
RS96064,2014,1948,100,80.91377646,HDPE,1
RS256600,2014,1960,200,328.1572141000001,CU,1
RS15403,2014,1978,200,213.62002510000002,CU,1
RS96917,2012,1960,80,46.923241,HDPE,1
RS180183,2014,1919,150,214.4119293,CU,1
RS167146,2014,1910,80,101.75520209999999,CU,1
RS167146,2015,1910,80,101.75520209999999,CU,1
RS47775,2014,1963,100,19.67733728,CU,1
RS187558,2015,1982,225,113.002403,CU,1
RS133093,2015,1956,100,87.28269631,HDPE,1
RS61201,2015,1983,100,145.2429003,HDPE,1
RS213273,2013,1984,80,101.4313818,HDPE,1
RS46229,2015,1978,100,21.67326629,CU,1
RS66282,2015,1979,100,29.40794524,HDPE,1
RS158123,2013,1962,125,27.43154406,CU,1
RS82137,2014,1949,250,131.4351193,CU,1
RS82137,2014,1949,250,131.4351193,CU,1
RS161556,2015,1962,125,73.07800629,HDPE,1
RS52625,2015,1988,100,19.50335917,HDPE,1
RS52638,2015,1985,150,102.4080938,HDPE,1
RS33574,2013,1975,100,5.874112255,CU,1
RS207038,2013,1972,150,13.35553086,CU,1
RS207038,2013,1972,150,13.35553086,CU,1
RS24745,2014,1931,100,10.80126687,CU,1
RS19613,2011,1936,80,50.15782146,HDPE,1
RS205655,2013,1918,125,130.5130106,CU,1
RS130623,2015,1922,80,64.70192222,CU,1
RS4593,2012,1961,150,376.2805766,HDPE,1
RS91520,2013,1968,80,84.29519744,CU,1
RS150384,2012,1915,80,35.73208882,CU,1
RS249761,2015,1973,125,46.44119033,HDPE,1
RS33852,2013,1974,150,159.26379359999999,CU,1
RS190314,2014,1893,63,77.18597502,CU,1
RS244466,2015,2001,100,30.58040587,EW,1
RS45142,2013,1976,100,42.9589443,CU,1
RS45142,2012,1976,100,42.9589443,CU,1
RS191259,2011,1970,150,28.87192103,CU,1
RS162826,2014,1964,125,6.8548127139999995,CU,1
RS159384,2014,1960,80,57.18144139,HDPE,1
RS204123,2012,1962,300,275.8520548,CU,1
RS146989,2014,1950,225,28.46261568,CU,1
RS249417,2012,2007,150,213.94828969999998,EW,1
RS9568,2012,1981,80,118.69584520000001,HDPE,1
RS207617,2013,1967,150,22.16970994,HDPE,1
RS64339,2012,1982,100,23.00125882,HDPE,1
RS51746,2014,1965,100,62.47826479999999,CU,1
RS192598,2013,1950,100,43.07027706,HDPE,1
RS123691,2014,1956,125,197.21154909999998,CU,1
RS188880,2014,1947,300,1.859077256,CU,1
RS185542,2014,1986,300,122.17145490000001,GI,1
RS20371,2014,1972,100,37.35340498,HDPE,1
RS192706,2012,1977,100,8.625355816,CU,1
RS7619,2013,1968,150,302.7454495,HDPE,1
RS132221,2012,1973,125,128.7791084,CU,1
RS12399,2014,1967,100,18.46860099,CU,1
RS40009,2014,1956,80,21.62907193,CU,1
RS11179,2015,1996,125,8.143806331,GI,1
RS158535,2012,1945,80,52.24709124,CU,1
RS211227,2015,1958,300,92.75784306,CU,1
RS162384,2015,1972,125,52.42684934,HDPE,1
RS205668,2014,1931,100,52.58121317,CU,1
RS132730,2013,1967,80,14.27017004,CU,1
RS26244,2012,1966,125,24.52327467,CU,1
RS8713,2015,1974,125,9.104609438999999,CU,1
RS18307,2014,1959,125,75.81167521,HDPE,1
RS175416,2014,1972,100,42.92892416,CU,1
RS245056,2012,2005,250,188.2403429,MPVC,1
RS157391,2015,1973,125,25.26828237,CU,1
RS156058,2012,1955,250,176.68687480000003,CU,1
RS50411,2014,1991,100,73.42225198,GI,1
RS118558,2011,1976,150,67.60738862,HDPE,1
RS166561,2013,1992,80,191.80978230000002,MPVC,1
RS11162,2012,1983,125,953.6070724,HDPE,1
RS139879,2013,1966,80,78.26076415,HDPE,1
RS200001,2014,1980,125,46.19295645,HDPE,1
RS111518,2013,1970,150,196.98727019999998,HDPE,1
RS25278,2015,1932,80,17.0941286,CU,1
RS196484,2015,1927,225,190.7140709,CU,1
RS61141,2014,1948,100,141.1748273,CU,1
RS96067,2013,1900,100,229.6178613,CU,1
RS7206,2014,1960,100,183.0088361,HDPE,1
RS44682,2013,1963,125,292.4213799,CU,1
RS5954,2014,1985,100,179.8247685,HDPE,1
RS21602,2013,1904,63,138.7013608,CU,1
RS21602,2014,1904,63,138.7013608,CU,1
RS95427,2013,1924,80,9.633559039,CU,1
RS179169,2013,1968,125,75.67936859,HDPE,1
RS144002,2015,1946,80,54.00123645,CU,1
RS182219,2014,1967,150,5.797221455,CU,1
RS182749,2013,1929,125,151.4918721,CU,1
RS182749,2012,1929,125,151.4918721,CU,1
RS82104,2014,1891,80,167.0884136,CU,1
RS159394,2014,1973,150,6.139409372,CU,1
RS14973,2012,1932,80,25.25456546,CU,1
RS60450,2015,1985,100,60.91060854,HDPE,1
RS63360,2012,1961,100,16.84173791,CU,1
RS249423,2013,2009,150,18.35656791,EW,1
TS3017,2013,1939,600,295.2995099,RC,1
RS66235,2015,1973,125,570.6318977000002,CU,1
RS154874,2013,1957,80,147.3635705,HDPE,1
RS195807,2012,1950,125,21.39603155,CU,1
RS161924,2014,1921,80,260.6610913,CU,1
RS26334,2013,1956,100,297.6986588,HDPE,1
RS180107,2015,1933,100,84.39427103,CU,1
RS40151,2013,1951,100,24.1524267,CU,1
RS177246,2013,1971,150,23.18264525,CU,1
RS106566,2012,1947,80,13.46975228,CU,1
RS1612,2013,1967,125,53.07474232,HDPE,1
RS106870,2013,1974,80,381.82077339999995,HDPE,1
RS12485,2011,1975,80,65.07247629,HDPE,1
RS93325,2013,1966,80,92.3410203,CU,1
RS134070,2014,1920,100,68.76548516,CU,1
RS177523,2014,1955,100,47.04908759,HDPE,1
RS2158,2014,1972,80,26.99226558,CU,1
RS12089,2015,1960,150,219.9734633,HDPE,1
RS24878,2011,1989,300,23.51984504,GI,1
RS9942,2014,1961,150,174.79095769999995,HDPE,1
RS213115,2015,1983,100,57.08124637,HDPE,1
RS157824,2014,1979,225,321.3217705,CU,1
RS141283,2012,1973,125,5.347502037,CU,1
RS8384,2012,1947,80,21.95158227,CU,1
RS39468,2011,1976,150,196.58470069999998,HDPE,1
RS66974,2012,1968,150,115.5747803,HDPE,1
RS91183,2013,1965,300,98.76786377,HDPE,1
RS217627,2013,1968,150,27.13342632,CU,1
RS257153,2014,2004,80,14.28714519,EW,1
RS198449,2012,1884,80,33.055040999999996,CU,1
RS250949,2015,1951,100,39.80546913,CU,1
RS4245,2015,1936,100,80.14801288,HDPE,1
RS117296,2015,1942,100,165.1355378,CU,1
RS54721,2014,1957,100,45.66045068,HDPE,1
RS196627,2015,1957,80,12.23843206,CU,1
RS240931,2014,1959,300,34.43383054,CU,1
RS11796,2013,1966,100,188.859017,HDPE,1
RS56385,2012,1967,80,12.06436194,CU,1
RS17877,2014,1948,80,80.13651947,CU,1
RS203776,2012,1953,100,34.01296601,CU,1
RS116772,2014,1959,100,46.85194518,CU,1
RS63551,2015,1977,125,22.56628834,CU,1
RS208911,2015,1933,100,89.53074285,CU,1
RS188510,2012,1961,250,54.78459897,CU,1
RS123717,2012,1950,100,54.82906218,HDPE,1
RS44425,2014,1917,80,44.21176566,CU,1
RS52499,2014,1979,80,63.2843733,HDPE,1
RS61671,2013,1967,100,55.18538488,HDPE,1
RS62117,2015,1965,100,15.76702806,CU,1
RS239193,2013,1923,125,27.59792093,CU,1
RS113649,2014,1971,100,82.86698507,HDPE,1
RS139884,2014,1971,80,3.5054439960000003,CU,1
RS185822,2012,1980,150,20.21729709,CU,1
RS30674,2013,1961,80,135.74203830000002,CU,1
RS17132,2015,1955,80,172.28331790000001,CU,1
RS147686,2012,1973,250,247.77286780000003,HDPE,1
